## DiploLocus-likelihood. u01 = 1.25e-08, u10 = 1.25e-08, Ne = 5000.0
## Analyze 51 pairs of sel. coef.
## VCF: Ex2_UK_v54.1_all_chr2_135e6-137e6.vcf
## meta info: Ex2_v54_UK_1240K_noFam_strictPASS_from4500.info
## generation time 28.1 units,## Computing likelihoods for 450 loci at 94 time points: 0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 96, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 129
##    Max sample sizes at each time: 2, 1, 2, 1, 1, 3, 6, 2, 1, 5, 4, 2, 3, 4, 3, 3, 6, 1, 2, 2, 3, 5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2, 2, 1, 4, 4, 2, 2, 2, 1, 2, 3, 3, 2, 4, 5, 1, 3, 5, 4, 1, 8, 3, 4, 2, 2, 5, 5, 4, 1, 3, 9, 5, 28, 51, 18, 21, 6, 9, 7, 14, 6, 3, 5, 4, 7, 1, 4, 1, 4, 30, 3, 9, 7, 1, 2, 1, 3, 3, 42, 1, 1
## Assume constant selection pressure throughout the duration considered
ID	ongrid_s2hat	ongrid_maxLogLikelihood	s2hat	maxLogLikelihood	MLR	chi2_p
2_135438404_rs13391832	-0.023207944168063894	-86.33268933361613	-0.027358363760112792	-86.23128816148954	8.79024516849725	0.003028455462083405
2_135439752_rs62171377	-0.023207944168063894	-61.55587153820491	-0.027635298881114392	-61.482198569842076	5.656208356983214	0.017393686032409705
2_135443940_rs10928510	-0.03406460345289807	-56.64990743101893	-0.03604269854833563	-56.636047339539175	9.316721416782428	0.0022707194171718036
2_135447055_rs58626212	-0.03406460345289807	-81.0976086175818	-0.034020078898112156	-81.09759905044679	11.044186418805765	0.0008896573632415628
2_135468385_rs10164986	-0.03406460345289807	-92.55518060046812	-0.035291307162072	-92.54593943629969	15.318162351972632	9.083893563963971e-05
2_135469769_rs6747870	-0.03406460345289807	-32.73634209959608	-0.039591919904163615	-32.67727524295452	6.1070816075329475	0.013464127158388463
2_135475196_rs4954169	-0.07338996338110348	-29.20480807913124	-0.06173866671020953	-28.989014087127053	14.299343192056426	0.0001559192727145092
2_135479980_rs6723108	-0.049999999999999996	-59.26824336088249	-0.04320912218929143	-59.11259681595885	15.157247645700352	9.891787677051737e-05
2_135483381_rs3739034	-0.023207944168063894	-71.16515075548664	-0.02474132592613352	-71.15400844508778	5.6841317299237915	0.01711900844703606
2_135483413_rs948583	-0.03406460345289807	-93.21077154655167	-0.03367217848383446	-93.20983947640867	13.758879455753771	0.00020783604533896593
2_135483534_rs3739036	-0.049999999999999996	-2.9512915620042683	-0.05156742005157718	-2.950678189471472	1.5781016668995207	0.20903434507232846
2_135483960_rs3886740	-0.049999999999999996	-58.9221518600177	-0.044893827307236796	-58.83749345797547	13.304972621240438	0.00026470315666044945
2_135484676_rs13399881	-0.03406460345289807	-41.6844615945947	-0.04044701459371994	-41.57728413004403	8.917072057880503	0.002825170867874108
2_135520534_rs13033373	-0.03406460345289807	-83.94797025387149	-0.03188609289375034	-83.92439678963159	9.959512966053694	0.0016002038086304355
2_135528032_rs58686428	-0.03406460345289807	-48.65869275734526	-0.03783703690965944	-48.622923233209825	7.017380367298131	0.008072224471839293
2_135531703_rs4954174	-0.03406460345289807	-94.3083632486389	-0.029082806788803248	-94.15290162482552	10.607975669791813	0.001126008984990044
2_135534794_rs16831001	-0.07338996338110348	-29.240221465196107	-0.06166716205799139	-29.031079403477133	16.36047642085382	5.236589368154751e-05
2_135536663_rs72974315	-0.03406460345289807	-60.93532439274569	-0.03584850614571048	-60.923981426696365	8.96068810333496	0.00275850976339087
2_135536808_rs6734820	-0.03406460345289807	-85.89978919875455	-0.04128411004255029	-85.58308569831419	22.11112370659862	2.5731437768819285e-06
2_135539967_rs6430538	-0.03406460345289807	-77.10584309751013	-0.03439769419329904	-77.10531355172809	12.373155758800124	0.00043555081025869444
2_135540546_rs7599054	-0.03406460345289807	-97.7625656158333	-0.037164136018960056	-97.69846551208006	19.942551957234315	7.980422720132635e-06
2_135543367_rs17698151	-0.03406460345289807	-75.97633594048757	-0.03213399255506749	-75.9576822580878	10.243665530498987	0.0013715476996671104
2_135545747_rs6734966	-0.03406460345289807	-81.80873316798606	-0.03747333716273336	-81.74949581942838	14.364812371376843	0.00015059029852998595
2_135549730_rs6430539	-0.049999999999999996	-68.64194644113348	-0.04768924991728369	-68.61821807084145	22.63840615454845	1.9553656213137652e-06
2_135550086_rs12465725	-0.03406460345289807	-91.63174745507547	-0.03964181187629577	-91.43041095818688	21.42497048497154	3.6794788457301326e-06
2_135560520_rs12471304	-0.049999999999999996	-63.95832829869873	-0.04550299909738113	-63.866211727755	20.790915349055155	5.122537802761785e-06
2_135574583_rs1942050	-0.03406460345289807	-69.02766073262984	-0.036219350905722224	-69.00555809125171	13.458175829927228	0.00024394082021309986
2_135578770_rs16831098	-0.023207944168063894	-22.146959454116907	-0.022994535231694445	-22.146914865402728	0.9921815564353409	0.3192097669609147
2_135582128_rs13390951	-0.03406460345289807	-101.0905511381486	-0.037036831403470964	-101.0311803023194	19.65929397089016	9.255205139936041e-06
2_135592381_rs6710823	0.023207944168063883	-8.37953292302219	0.027353577090927835	-8.370850971938296	0.8032234096088899	0.37013136713323436
2_135594699_rs1954874	-0.03406460345289807	-65.59741123139814	-0.03376063006932006	-65.59701061703255	10.552585795573378	0.0011602565701723275
2_135597628_rs10496731	-0.03406460345289807	-32.207415424708785	-0.02867733992742845	-32.14561117552086	3.8032622202705113	0.051152830139326054
2_135599876_rs10198552	-0.023207944168063894	-42.066105503923474	-0.023262237436622157	-42.066100061660165	1.9997497743367063	0.1573251771243509
2_135602156_rs6729702	-0.049999999999999996	-92.98614414357094	-0.042674630582176416	-92.66089131384732	25.132810348775195	5.351454805287961e-07
2_135603797_rs1942052	-0.023207944168063894	-101.99921681545284	-0.026360415993993344	-101.92687475660671	10.189376747764243	0.0014125204955127617
2_135612422_rs6430547	-0.010772173450159421	-29.564907726899875	-0.012683641843305348	-29.558083380466357	0.600042112323564	0.4385619587734044
2_135622808_rs6430552	-0.03406460345289807	-44.729461142935556	-0.03069160624023905	-44.698327108941385	5.56160242933143	0.01835860271344383
2_135631400_rs6430553	-0.049999999999999996	-86.23804808304375	-0.05253385192861481	-86.20157150860638	36.56575988566374	1.476017615377352e-09
2_135637338_rs2166480	-0.049999999999999996	-67.67724832220505	-0.04687036622988094	-67.6388058893996	20.62144477795789	5.596570033403577e-06
2_135650766_rs6714498	-0.049999999999999996	-6.103472820561236	-0.04445565262858472	-6.08592745828428	2.6355375270298413	0.10449668945653505
2_135662244_rs4954197	-0.049999999999999996	-96.7543548729902	-0.04831155994465023	-96.73737387362304	32.296731804998586	1.3233573158970837e-08
2_135673387_rs12151827	-0.023207944168063894	-73.29241826616327	-0.021059719392527012	-73.27168348383869	3.9734219200545056	0.0462237470296222
2_135677161_rs3769025	-0.03406460345289807	-75.15991106708454	-0.029893477227835256	-75.07622796309741	8.528355931539721	0.003496554103756021
2_135678888_rs1984559	-0.049999999999999996	-27.31758792157438	-0.05333819017864932	-27.30373383998358	8.052058085452515	0.004545199024213799
2_135690061_rs12470730	-0.023207944168063894	-12.565044268834383	-0.025058833987388045	-12.562732456610284	0.8135504089485259	0.3670726488219015
2_135691659_rs4344970	-0.023207944168063894	-8.241629189208258	-0.02563002949661356	-8.238332067491196	0.8026049825561969	0.3703156620635025
2_135691725_rs17698630	-0.03406460345289807	-36.38525692564781	-0.041804338349297525	-36.26333067876304	7.683866003252746	0.005571667944099939
2_135693069_rs41521049	-0.03406460345289807	-80.59980355740105	-0.02969456642230267	-80.48874296691052	10.539658706910387	0.0011683999363295222
2_135697797_rs10198975	-0.049999999999999996	-76.57677329530469	-0.047879147282046716	-76.55581429754912	23.04880865727742	1.5794034555546251e-06
2_135699619_rs10496732	-0.023207944168063894	-57.01313238997752	-0.023640563648039622	-57.012402437018736	4.3420015620664145	0.03718318653734
2_135715957_rs1947112	-0.049999999999999996	-59.086361946703676	-0.058418651550254164	-58.85192404405074	26.550408998448418	2.567503564677096e-07
2_135720715_rs56271357	-0.023207944168063894	-5.652350064594191	-0.02738222159981394	-5.64352512289939	0.804262061767572	0.3698221303224213
2_135730884_rs2874714	-0.03406460345289807	-81.97934700819275	-0.03346389940451531	-81.97735600357322	12.553896105258787	0.00039538109205945217
2_135735519_rs61002135	-0.023207944168063894	-76.05276390053075	-0.027326812297633164	-75.960075966932	8.084147448352837	0.004465413294365647
2_135745129_rs16831235	-0.0007338996338110352	-10.35724971848042	-0.0007792038156221718	-10.357248363030257	0.0007633847261665494	0.9779577186318995
2_135745722_rs10928526	-0.023207944168063894	-74.38196748747609	-0.02170569076766903	-74.36943751304183	5.183759025169138	0.022798948444283682
2_135750023_rs1867836	-0.015811388300841896	-93.17946070851859	-0.016534436308168098	-93.17596907482336	3.6294653600096183	0.056765049053551876
2_135755629_rs1530559	-0.049999999999999996	-70.50581669808719	-0.05661596395141061	-70.35091053809555	27.18806435942591	1.8459475902199122e-07
2_135758231_rs6733547	-0.049999999999999996	-72.93183996778029	-0.05449781722117596	-72.83872436844877	28.562820895417616	9.07072245272393e-08
2_135759095_rs6706490	-0.049999999999999996	-37.73710804061199	-0.046735948128061776	-37.71458301193442	9.461736161712977	0.0020980240159849377
2_135762344_rs16831243	-0.03406460345289807	-44.460392179190734	-0.030881408670621755	-44.43486040418703	4.687782987064821	0.030377818279160695
2_135763318_rs7582173	-0.049999999999999996	-67.78157964871588	-0.05045246801208952	-67.78076097139108	21.655237741195805	3.263177478113219e-06
2_135767882_rs10928527	-0.049999999999999996	-34.73495762652849	-0.05129619434292879	-34.73177935858391	9.947846138565296	0.0016103770118626975
2_135780168_rs4954212	-0.03406460345289807	-53.784015796556716	-0.02977685947699102	-53.71406220050498	6.617004929365137	0.010100955954669146
2_135781035_rs16831256	-0.03406460345289807	-52.46818740353076	-0.03186516177526036	-52.45338179134792	6.057459962995068	0.013847671631725192
2_135781635_rs11900832	-0.049999999999999996	-72.8961586471928	-0.04907542666624724	-72.89171925297912	26.042766070579177	3.339377014453052e-07
2_135783367_rs11892750	-0.03406460345289807	-22.938151275858868	-0.040880129912970575	-22.88879045137192	3.645529378637839	0.05621992860045976
2_135785068_rs13399376	-0.049999999999999996	-36.563097430490586	-0.04515138744727145	-36.51158419297838	9.623948702912926	0.0019205635530707553
2_135785149_rs11890844	-0.049999999999999996	-72.15647251814354	-0.048761087382127796	-72.14933040976304	23.467757494720843	1.2702482226549176e-06
2_135787642_rs1551497	-0.03406460345289807	-75.98993446684663	-0.03842688090073244	-75.88395798643177	16.684048365497233	4.41506862253055e-05
2_135789472_rs6737635	-0.03406460345289807	-76.40216654387218	-0.03439589930298805	-76.40160348618801	12.127877567070783	0.0004967362237949634
2_135794367_rs6760553	-0.03406460345289807	-76.53400602663038	-0.030427696497338706	-76.46360453329618	9.881152725311011	0.001669802972712883
2_135795595_rs10182750	-0.049999999999999996	-69.52858460866288	-0.042618139275321335	-69.26787133206872	17.940436752338712	2.2792673680599456e-05
2_135797223_rs10186594	-0.03406460345289807	-77.72038494772333	-0.03897596098772261	-77.59880302134428	15.7311419344407	7.30121700461626e-05
2_135800757_rs921859	-0.049999999999999996	-84.25483952563603	-0.04257089290420745	-83.94369655601962	21.37676303051157	3.7731662007656648e-06
2_135803425_rs4954218	-0.03406460345289807	-46.625993386440804	-0.0353530173566796	-46.62164110354684	7.508866169856589	0.006139600850538247
2_135803766_rs17293519	-0.049999999999999996	-46.167933456395104	-0.061295388037401935	-45.82965608065541	21.297893068911563	3.931633890420875e-06
2_135818907_rs2874739	-0.049999999999999996	-35.43558056999156	-0.04736215568009133	-35.421885808638635	8.833793240851108	0.0029570310812054297
2_135829309_rs6736412	-0.03406460345289807	-54.708861940751255	-0.03177294501515554	-54.692803187805765	5.974402946955735	0.014514994799519612
2_135837906_rs7570971	-0.07338996338110348	-9.050439096293898	-0.062836422322631	-8.979192780341126	7.901166031341095	0.004940294065218321
2_135876308_rs2034840	-0.03406460345289807	-22.615512862325758	-0.03600589071168971	-22.61058042957115	3.232441813576834	0.07219297058994681
2_135878814_rs2290518	-0.049999999999999996	-25.033881915579443	-0.04765342403045371	-25.024838394597715	7.438814893571312	0.006383190979823674
2_135888634_rs72978377	-0.049999999999999996	-36.316475343546195	-0.05392243863703403	-36.291411310593325	9.315859130543444	0.002271788307852738
2_135893372_rs10445686	-0.023207944168063894	-76.07289717643015	-0.020308323169885952	-76.03140474396214	3.9937528504915747	0.04566923841382371
2_135902172_rs7603226	-0.023207944168063894	-46.32761776231443	-0.022908559559291983	-46.32740267615269	2.4281569530770213	0.1191729403690668
2_135902220_rs7603310	-0.03406460345289807	-55.50945997860375	-0.030725120442263422	-55.47703288511663	5.307202243960077	0.021237434934087036
2_135907088_rs6730157	-0.07338996338110348	-16.340724026631985	-0.06220881294191981	-16.253906195911348	7.875243821338003	0.0050116113860218785
2_135909462_rs4954221	-0.03406460345289807	-43.9913224374022	-0.02873930712481462	-43.904935267269295	4.968951387032817	0.025806288383765075
2_135912255_rs4954222	-0.049999999999999996	-65.80335008278703	-0.0464853578170825	-65.76185053650255	14.59822620990164	0.0001330397115546921
2_135922945_rs16831378	-0.049999999999999996	-23.1746317327474	-0.049754246296954935	-23.17454631006906	7.207793018768882	0.0072587697975508465
2_135928312_rs2305248	-0.049999999999999996	-81.34972552572243	-0.04941531311407352	-81.34787372827822	27.768821983437363	1.367116302878113e-07
2_135933317_rs6716969	-0.049999999999999996	-56.952206111010824	-0.05717139056402811	-56.775607541793846	23.70160694907196	1.1248857132192093e-06
2_135939824_rs11903298	-0.049999999999999996	-64.91012118142355	-0.05388607841507201	-64.85581984319157	21.360226502769876	3.80585199958823e-06
2_135943900_rs7586126	-0.03406460345289807	-60.854568609278616	-0.03185774544001383	-60.83849219567874	6.518580988590145	0.010675314629240106
2_135954797_rs1375131	-0.07338996338110348	-5.962648994426669	-0.06612125970895612	-5.948043320747964	3.5487239725720023	0.05959126021734021
2_135958693_rs1868320	-0.03406460345289807	-27.795867749528337	-0.04068641487558891	-27.724819568234036	5.333124623850715	0.02092384064607792
2_135958853_rs16831429	-0.03406460345289807	-33.760153682571314	-0.04146738579087096	-33.66517891841178	6.100269772649668	0.013516124652323443
2_135958940_rs80295457	-0.023207944168063894	-76.4643505773552	-0.02073585450227566	-76.43671747964241	3.788969324245386	0.051591407402358375
2_135960011_rs16831433	-0.03406460345289807	-50.50225648151268	-0.04192767036594297	-50.32319528609347	10.190521098208805	0.0014116441733041953
2_135976498_rs4954228	-0.03406460345289807	-67.19180001658124	-0.038113520315873985	-67.12399753294372	11.997570648944702	0.0005326994558187162
2_135986636_rs11892736	-0.03406460345289807	-40.821077448783846	-0.028788680179804644	-40.751541104030636	4.055426740090212	0.044029589107640064
2_135991896_rs141928185	-0.015811388300841896	-29.965387263920505	-0.019097662189106933	-29.94688200316809	1.2024462585600304	0.27283329767282005
2_136002500_rs1900741	-0.049999999999999996	-57.260052857263524	-0.04503017151494753	-57.177789096413676	14.512136471835134	0.00013925947377602617
2_136005971_rs6430565	-0.03406460345289807	-65.18404228291824	-0.03590407232350114	-65.16958786595231	11.106176879565083	0.0008604067273439421
2_136016079_rs11884903	-0.03406460345289807	-74.74508133354911	-0.031001288722235426	-74.70085042476263	9.14499395461334	0.002493994631549799
2_136027535_rs16831501	-0.023207944168063894	-46.035073368288806	-0.024750727195711492	-46.02851730237998	3.3194676492592947	0.06846399493760953
2_136068890_rs7572152	-0.03406460345289807	-44.617764660629454	-0.03702927163770702	-44.59253154444873	7.927329084759521	0.004869362313644338
2_136072754_rs16831528	-0.03406460345289807	-7.935502196718993	-0.03463155463133331	-7.9353401924409095	1.1691859975127379	0.27956855923153034
2_136081038_rs59024601	-0.07338996338110348	-12.297944396619895	-0.07583630138971677	-12.294005876981347	8.683197635719292	0.003211570191770069
2_136092061_rs1561277	-0.07338996338110348	-71.07568475198389	-0.07169172049276398	-71.06538838380418	49.567484314604656	1.916641047392357e-12
2_136094478_rs6742030	-0.015811388300841896	-23.053787591634993	-0.013697549565529184	-23.048390515027712	0.43777040280290436	0.5082005546784638
2_136106561_rs6730002	-0.023207944168063894	-28.024116565084718	-0.020954523020526514	-28.016589373733346	1.2507627427861507	0.26340684754293264
2_136107839_rs10496734	-0.049999999999999996	-9.247928826149433	-0.05036652982770005	-9.247834547607384	3.6838991040558504	0.05494022940884906
2_136108385_rs4954244	-0.03406460345289807	-59.83774832803977	-0.03561326713443812	-59.830031593087455	7.949071896769823	0.004811204350264188
2_136120174_rs57961745	-0.023207944168063894	-49.70420418379563	-0.022673351517893618	-49.70343604728292	2.664252622906588	0.10262602139081685
2_136128254_rs1469950	-0.049999999999999996	-32.46769301284039	-0.0493934061801142	-32.467059783536484	8.350028083496255	0.0038568136898184
2_136129791_rs9798267	-0.03406460345289807	-76.9850589023721	-0.034893548524850326	-76.98149998277842	12.578370991988464	0.0003902367257651804
2_136130497_rs74793377	-0.023207944168063894	-25.642748494116482	-0.02609994194585436	-25.633058973568666	1.4989538366658195	0.2208324014187978
2_136136366_rs59788258	-0.023207944168063894	-71.36599234116842	-0.02296056214312809	-71.36574216435261	4.194324841750017	0.04055950082274828
2_136158243_rs59839813	-0.03406460345289807	-33.50807762512193	-0.03472643687545474	-33.50715850984596	5.0568886700349225	0.02452823473779468
2_136158644_rs58741231	-0.07338996338110348	-12.033934615326872	-0.0763316460724521	-12.026510921899561	11.712941620099677	0.0006206692743594083
2_136232572_rs6709132	-0.03406460345289807	-73.40709880578179	-0.03539536845910138	-73.39861847354882	11.853908291296847	0.0005754045776339976
2_136258254_rs61580589	-0.03406460345289807	-50.071881491139784	-0.031469621429017075	-50.05322143646716	5.3327014612074635	0.02092892116161378
2_136262412_rs7563363	-0.049999999999999996	-3.6523707685966498	-0.05562898273016354	-3.642688418840867	2.120797672728897	0.1453108456343037
2_136288273_rs3806502	-0.03406460345289807	-85.29279799051461	-0.034451729671687914	-85.2919600582711	13.262234076468673	0.00027080672311750057
2_136289565_rs17331388	-0.03406460345289807	-64.15540675348834	-0.0375412567921752	-64.11685433053005	8.808852629331142	0.002997724851246803
2_136310924_rs4954263	-0.03406460345289807	-28.0955680316824	-0.034236478226082855	-28.09551555168567	3.9055257975177895	0.04812756543683667
2_136324225_rs4954265	-0.03406460345289807	-24.850583684293554	-0.03092899146398635	-24.834477266490303	3.089860187690192	0.07878157693688763
2_136340725_rs57708813	-0.049999999999999996	-26.230605053545176	-0.05333543681213993	-26.216193196676777	7.371579735761756	0.006626269791046945
2_136387299_rs73956770	-0.07338996338110348	-23.446977699141634	-0.0776837954574941	-23.428305862999256	13.555761964575503	0.0002315793999960536
2_136388473_rs10187054	-0.03406460345289807	-81.96062705285593	-0.03454534711050051	-81.95935249423763	13.127358776824366	0.00029101473954516965
2_136389840_rs3213943	-0.049999999999999996	-10.528461084604706	-0.045171107209228165	-10.515121341461153	2.5355595843714163	0.11130741957216053
2_136393658_rs961360	-0.023207944168063894	-24.45760731475253	-0.02057677296900283	-24.446487469866277	1.3743341032832745	0.24106861836013999
2_136407479_rs1446585	-0.049999999999999996	-94.1971280664055	-0.048833776405449524	-94.18888516850748	33.51747012375586	7.062675686621018e-09
2_136409574_rs2305165	-0.049999999999999996	-73.78516585131688	-0.04861360439789202	-73.77618377933855	22.353998185258916	2.267405104204881e-06
2_136415217_rs62168792	-0.023207944168063894	-24.030069623992986	-0.028571259256199896	-23.99113790064607	2.2120638450657353	0.13693536776779305
2_136420908_rs1374330	-0.015811388300841896	-55.87683131593782	-0.014760340029783416	-55.87299072092494	1.4832012280646012	0.22327433139402594
2_136423904_rs2289959	-0.023207944168063894	-38.99251692219442	-0.027560593672031584	-38.95411965979176	2.975976293308264	0.08450912441469606
2_136439517_rs313519	-0.07338996338110348	-56.66350640024767	-0.06968725920945568	-56.6274340324598	33.525607823554594	7.033188022324024e-09
2_136439805_rs4954281	-0.049999999999999996	-66.9143588746054	-0.0457891721566681	-66.84950240021652	15.372272707552924	8.827417156753086e-05
2_136445869_rs313528	-0.049999999999999996	-88.34289420273072	-0.04757277118252064	-88.31193343963254	27.088548529945427	1.9434579544427385e-07
2_136447707_rs7570283	-0.049999999999999996	-29.655350912667622	-0.058784889036776464	-29.53276548908783	11.322173291344413	0.000765870238762016
2_136462661_rs2117511	0.049999999999999996	-59.55348335266681	0.050106267949303326	-59.5534455807628	17.712821544658567	2.5688925007051582e-05
2_136472107_rs7600925	-0.049999999999999996	-33.2942369042611	-0.05074690052646107	-33.292988906902174	11.895056521030611	0.000562831201778261
2_136485971_rs724326	-0.023207944168063894	-87.36028905032101	-0.02688408506742337	-87.27943606514977	8.630050056189702	0.0033066248798724438
2_136488978_rs6739713	-0.049999999999999996	-15.014320025452001	-0.054851950901911854	-14.99269235679927	6.432698700648185	0.01120382201611008
2_136494985_rs12468768	-0.023207944168063894	-80.58867721276863	-0.023570735873866294	-80.58802869664875	5.3996217832731475	0.020141115778901677
2_136496493_rs62168843	-0.03406460345289807	-61.418230254103634	-0.03863311942775499	-61.33524588267432	11.829433639518086	0.0005830172500100637
2_136496639_rs62168844	-0.07338996338110348	-19.502526262650225	-0.07165945177594063	-19.499655209249898	13.095857546075592	0.0002959494914390605
2_136499166_rs1438307	0.049999999999999996	-76.00088048682979	0.056415348158229635	-75.81849892039604	31.409424158683294	2.089641668960063e-08
2_136501509_rs6732236	-0.049999999999999996	-39.81939995820863	-0.04892307636888379	-39.81674637612793	12.642319509502371	0.0003771117907254388
2_136501840_rs10928545	0.049999999999999996	-44.92181058490497	0.048562807683732154	-44.916463273873184	13.118788860370685	0.0002923489673415075
2_136506927_rs6430585	0.03406460345289804	-55.617452699841955	0.03138657485347193	-55.588466584297606	8.26335799924864	0.004045323245121443
2_136511817_rs1050115	-0.03406460345289807	-74.92304683710664	-0.035542500745145776	-74.9123328893604	12.495911768134874	0.0004078435342674238
2_136522710_rs9287442	0.049999999999999996	-36.94232154370041	0.045047529258666466	-36.88785456968718	10.339363616248349	0.0013022290124535044
2_136530248_rs58968019	-0.049999999999999996	-27.978915873617748	-0.05067627347471557	-27.978369032124974	5.9773827556067545	0.014490490152353135
2_136537057_rs72972104	-0.03406460345289807	-54.59029390909525	-0.031767035334493515	-54.57162799371531	6.989643687064344	0.00819826725362336
2_136539513_rs10188066	0.03406460345289804	-82.27721954369318	0.03983114380947389	-82.09374658887185	18.34051321409507	1.8473656897756037e-05
2_136540083_rs10496737	-0.049999999999999996	-91.75933729156839	-0.04628598604037832	-91.67304958059482	29.138756436618223	6.737561029898817e-08
2_136544752_rs6760329	0.049999999999999996	-90.43061316118397	0.04405160830710629	-90.21516471498593	25.075482069584808	5.512937609015356e-07
2_136546110_rs2278544	0.049999999999999996	-95.82472752173125	0.050314950276964365	-95.82409662452336	35.060266498519894	3.1965718510923495e-09
2_136546635_rs4954633	-0.049999999999999996	-30.456715326059697	-0.060553288038723105	-30.286645635065774	11.958927843642584	0.0005438615655866768
2_136553639_rs1011361	0.049999999999999996	-84.55922050465055	0.048520323067059765	-84.54720573361844	29.156320136028796	6.676758857309392e-08
2_136555525_rs2015532	-0.023207944168063894	-81.85073505709201	-0.026696205437542465	-81.78499722513155	7.630679835926514	0.005738366871194229
2_136555659_rs2322659	0.049999999999999996	-70.2600442125247	0.05564701765099707	-70.14405221474206	25.932087996562416	3.53641586403177e-07
2_136556182_rs3769013	0.015811388300841896	-65.36784185387454	0.015686545078882348	-65.3677736712355	2.1766598362480067	0.14011826881523057
2_136557319_rs2322660	0.049999999999999996	-98.99052218566297	0.05594370862204023	-98.7925765744841	39.99119263761932	2.551105283985042e-10
2_136560761_rs12475516	-0.023207944168063894	-37.44983220639456	-0.0198242228685743	-37.42543293111231	1.6407722857328366	0.20021954038867196
2_136561557_rs2304371	0.023207944168063883	-93.13491253632188	0.024068614198623235	-93.12995804579015	7.730286122944051	0.00543021435657506
2_136561735_rs2304370	-0.03406460345289807	-88.07209551224007	-0.03947418204025516	-87.90034902411034	18.503900647647043	1.6955693080783804e-05
2_136569848_rs12988076	0.049999999999999996	-91.91207158232713	0.04989165438808032	-91.91200103026335	34.50990575262142	4.240875979052079e-09
2_136575199_rs6719488	0.049999999999999996	-94.31611440921105	0.05915964775698099	-93.85796286281706	44.382193806115566	2.701329541721861e-11
2_136578194_rs2874874	-0.03406460345289807	-74.74080405489842	-0.03921881165740598	-74.60113102113937	16.167171727985618	5.7990450863532576e-05
2_136580287_rs2164210	0.049999999999999996	-100.54970460526832	0.048347738024994744	-100.53308403914275	32.1592199738364	1.4204102494505321e-08
2_136581848_rs1470457	-0.049999999999999996	-100.99227003951793	-0.054881981294517726	-100.84345959790805	42.55653963973472	6.866829944957527e-11
2_136582694_rs730005	-0.03406460345289807	-67.05649509631088	-0.02942837168843549	-66.96917897900538	7.014012851233019	0.008087421030439747
2_136586183_rs3769008	-0.03406460345289807	-85.8306619825254	-0.036250420202345486	-85.8036928065858	14.939586610021706	0.00011100905743709717
2_136590558_rs3754690	-0.03406460345289807	-43.45720856532435	-0.030144499319797603	-43.416133844696354	4.673999135564259	0.030622541483071582
2_136590746_rs3754689	-0.03406460345289807	-83.87573226799567	-0.03035788779160141	-83.79849318904414	10.351391393671662	0.001293771300411287
2_136594158_rs2236783	0.049999999999999996	-103.22770723991658	0.05000313562804878	-103.22770716060948	33.00287828928984	9.202253723621438e-09
2_136608231_rs4954490	0.07338996338110344	-72.62746274111015	0.06940043975807471	-72.56557574660295	50.79519331027623	1.0252448285750293e-12
2_136608646_rs4988235	0.07338996338110344	-80.36841380206168	0.07689680169158854	-80.32000117114704	63.272073248055534	1.8003880733323847e-15
2_136609671_rs4988232	-0.023207944168063894	-10.243920453939586	-0.02401899590796036	-10.243514689601511	0.6808013019239212	0.4093109352114438
2_136617805_rs160329	0.07338996338110344	-81.89343716250102	0.06421152879607021	-81.55496393400493	43.14843504306441	5.07404653681645e-11
2_136640787_rs7561565	-0.03406460345289807	-58.90083863758586	-0.03814184461149195	-58.833299722737586	12.200988465910186	0.0004776420077162481
2_136641382_rs584226	-0.03406460345289807	-77.46407461292063	-0.030207283613352422	-77.38786146560449	9.440133854996589	0.002122880000680232
2_136643555_rs309125	-0.049999999999999996	-96.90452500042973	-0.05595275463449723	-96.70577377531603	40.62431070537917	1.8449691417952893e-10
2_136643900_rs309126	-0.03406460345289807	-91.98821723124063	-0.03334839482125067	-91.98499186088897	14.163985793453122	0.00016754695869986374
2_136648077_rs12472293	-0.03406460345289807	-73.16438253740111	-0.03906385278291666	-73.0448173628777	15.075978632609718	0.00010326909825499738
2_136655620_rs6430593	-0.049999999999999996	-78.70284549836839	-0.05802691290689705	-78.39988913451586	33.046166559144865	8.999631486097537e-09
2_136657252_rs309152	-0.023207944168063894	-77.63665553023237	-0.021743569839763395	-77.62567696243465	4.755552550865303	0.029203915075110592
2_136659495_rs12478902	-0.023207944168063894	-8.926897517518077	-0.0260465877401621	-8.922367058015327	0.7761282063934729	0.37832789371953457
2_136670298_rs309168	-0.023207944168063894	-5.340688646851705	-0.026207204686457874	-5.336336498103968	0.6319802543763249	0.4266298727126231
2_136685228_rs309160	-0.07338996338110348	-75.27800682136152	-0.06917598878936664	-75.22077682948625	41.235345590535076	1.34959875841648e-10
